UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,z_scores
629,M15488,M,5.698434868329605,310.1,0.3162145957473001,57.8,96.0,False,False,False,False,False,False,1.803408575998609
7092,L54271,L,5.705780477318874,310.2,0.3162145957455919,51.0,8.0,False,False,False,False,False,False,1.1158504257024628
680,L47859,L,5.696422120249909,309.2,0.31621459575072053,47.3,15.0,False,False,False,False,False,False,0.7417379027472064
6076,L53255,L,5.707110264748875,310.9,0.3162145957729093,28.5,197.0,False,False,False,False,False,False,-1.159158159836257
8714,L55893,L,5.694405312843604,310.0115802171291,0.3162145957754464,24.1,108.0,False,False,False,False,False,False,-1.6040487276749398
6187,M21046,M,5.707442435487688,311.0,0.3162145957540884,46.6,108.0,False,False,False,False,False,False,0.67095985786378
6553,L53732,L,5.708438286192395,310.7,0.3162145957721469,26.1,123.0,False,False,False,False,False,False,-1.4018257422937204
9567,L56746,L,5.703115585668497,311.1,0.31621459576544186,35.1,179.0,False,False,False,False,False,False,-0.4918223080782324
5998,M20857,M,5.705447753975262,310.2,0.31621459576391714,34.6,228.0,False,False,False,False,False,False,-0.5423780544235373
5157,L52336,L,5.717685379825192,313.4,0.31621459575891836,41.4,32.0,False,False,False,False,False,False,0.14518009587260888
9372,L56551,L,5.69608626802173,308.4,0.316214595742457,51.3,82.0,False,False,False,False,False,False,1.1461838735096455
8695,L55874,L,5.694405312843604,310.0115802171291,0.3162145957715504,25.8,7.0,False,False,False,False,False,False,-1.4321591901009034
3572,M18431,M,5.709433146165015,310.6,0.3162145957690427,27.7,105.0,False,False,False,False,False,False,-1.2400473539887449
6569,L53748,L,5.708106446136256,310.6,0.316214595761259,36.3,166.0,False,False,False,False,False,False,-0.3704885168495011
5356,H34769,H,5.714722414694536,312.5,0.31621459574660776,49.8,120.0,False,False,False,False,False,False,0.9945166344737308
3850,L51029,L,5.711419901785413,311.0,0.31621459576341365,37.2,108.0,False,False,False,False,False,False,-0.27948817342795174
4026,H33439,H,5.710758088392627,311.0,0.3162145957703698,26.1,210.0,False,False,False,False,False,False,-1.4018257422937204
2121,H31534,H,5.7011122461003225,308.8,0.3162145957752492,21.3,104.0,False,False,False,False,False,False,-1.8871609072086473
6364,M21223,M,5.703782474656201,309.6,0.316214595766114,36.2,53.0,False,False,False,False,False,False,-0.3805996661185615
7253,H36666,H,5.704448919199361,310.4,0.3162145957600903,42.9,212.0,False,False,False,False,False,False,0.2968473349085235
7291,L54470,L,5.7047819749892845,310.6,0.31621459577271616,24.4,88.0,False,False,False,False,False,False,-1.5737152798677572
3254,L50433,L,5.707442435487688,309.6,0.31621459576015026,48.9,160.0,False,False,False,False,False,False,0.9035162910521821
9616,M24475,M,5.703811107004786,310.0115802171291,0.31621459576356614,39.9,97.0,False,False,False,False,False,False,-0.006487143163305785
2319,L49498,L,5.7011122461003225,308.8,0.31621459575346317,51.4,183.0,False,False,False,False,False,False,1.1562950227787065
5537,M20396,M,5.711419901785413,311.8,0.3162145957499239,54.0,119.0,True,False,False,False,False,False,1.419184903774292
3212,L50391,L,5.7047819749892845,309.2,0.3162145957576153,51.4,48.0,False,False,False,False,False,False,1.1562950227787065
858,M15717,M,5.690697235107546,307.1,0.31621459574873384,53.3,22.0,False,False,False,False,False,False,1.348406858890865
2331,M17190,M,5.703811107004786,308.7,0.3162145957522501,49.3,215.0,False,False,False,False,False,False,0.9439608881284259
534,L47713,L,5.695414224985685,309.3,0.3162145957684458,29.8,108.0,False,False,False,False,False,False,-1.0277132193384642
3288,M18147,M,5.707774495925738,310.1,0.31621459576326,32.6,108.0,False,False,False,False,False,False,-0.7446010398047568
8611,L55790,L,5.6950780340260545,308.3,0.31621459576341365,38.3,0.0,False,False,False,False,False,False,-0.16826553146828155
4235,H33648,H,5.711089049838639,310.9,0.3162145957613157,35.9,61.0,False,False,False,False,False,False,-0.4109331139257449
8220,L55399,L,5.700443573390687,310.4,0.3162145957602697,34.3,48.0,False,False,False,False,False,False,-0.5727115022307206
6854,L54033,L,5.706777983635999,310.0115802171291,0.31621459575439553,40.7,24.0,False,False,False,False,False,False,0.07440205098918246
2188,M17047,M,5.703115585668497,309.4,0.316214595756022,47.4,57.0,False,False,False,False,False,False,0.7518490520162675
541,L47720,L,5.703811107004786,309.4,0.3162145957583411,45.5,94.0,False,False,False,False,False,False,0.5597372159041091
9817,M24676,M,5.698769932832657,309.2,0.3162145957701005,29.4,170.0,False,False,False,False,False,False,-1.0681578164147083
5678,L52857,L,5.711419901785413,311.8,0.3162145957415396,51.7,61.0,False,False,False,False,False,False,1.1866284705858898
8794,L55973,L,5.6950780340260545,308.5,0.3162145957720298,25.9,54.0,False,False,False,False,False,False,-1.4220480408318426
2197,M17056,M,5.702781974322617,308.9,0.31621459576289657,35.4,82.0,False,False,False,False,False,False,-0.46148886027104974
1099,M15958,M,5.693395381769714,307.4,0.316214595761259,37.9,27.0,False,False,False,False,False,False,-0.20871012854452534
1550,L48729,L,5.698434868329605,308.9,0.3162145957695813,29.5,107.0,False,False,False,False,False,False,-1.0580466671456472
4709,L51888,L,5.715052066914432,311.7,0.31621459577234917,25.8,161.0,False,False,False,False,False,False,-1.4321591901009034
6014,L53193,L,5.703811107004786,310.0115802171291,0.31621459576516564,30.5,38.0,False,False,False,False,False,False,-0.9569351744550375
5564,M20423,M,5.711419901785413,311.7,0.3162145957670541,31.5,199.0,False,False,False,False,False,False,-0.8558236817644277
1745,M16604,M,5.703811107004786,308.0,0.3162145957575482,51.9,157.0,False,False,False,False,False,False,1.2068507691240113
4945,M19804,M,5.715711045521475,312.7,0.3162145957715199,27.5,115.0,False,False,False,False,False,False,-1.2602696525268668
6215,L53394,L,5.706777983635999,310.7,0.316214595752415,44.2,97.0,False,False,False,False,False,False,0.42829227540631665
259,L47438,L,5.697429000684026,308.2,0.31621459575891836,37.9,17.0,False,False,False,False,False,False,-0.20871012854452534
8504,L55683,L,5.698769932832657,309.8,0.316214595758014,40.9,157.0,False,False,False,False,False,False,0.09462434952730399
6281,M21140,M,5.707774495925738,310.7,0.3162145957615973,41.1,53.0,False,False,False,False,False,False,0.11484664806542623
853,M15712,M,5.691372454579519,307.3,0.31621459575036914,49.5,10.0,False,False,False,False,False,False,0.9641831866665481
2665,M17524,M,5.703449085754963,309.4,0.31621459575923283,42.2,198.0,False,False,False,False,False,False,0.22606929002509712
234,L47413,L,5.703811107004786,308.4,0.316214595760741,34.9,181.0,False,False,False,False,False,False,-0.5120446066163546
2406,L49585,L,5.700777965635902,308.7,0.31621459575990934,38.9,181.0,False,False,False,False,False,False,-0.10759863585391555
3095,L50274,L,5.703782474656201,309.3,0.3162145957765718,22.0,175.0,False,False,False,False,False,False,-1.8163828623252205
5108,L52287,L,5.703811107004786,313.2,0.31621459576231153,44.4,119.0,False,False,False,False,False,False,0.44851457394443817
8130,L55309,L,5.703782474656201,311.3,0.31621459576120203,39.2,43.0,False,False,False,False,False,False,-0.07726518804673219
2385,M17244,M,5.703811107004786,308.3,0.3162145957603885,38.0,125.0,False,False,False,False,False,False,-0.19859897927546422
5256,M20115,M,5.715381610499553,313.0,0.3162145957533045,51.9,77.0,False,False,False,False,False,False,1.2068507691240113
8096,L55275,L,5.704448919199361,311.7,0.3162145957596044,48.3,167.0,False,False,False,False,False,False,0.8428493954378161
4367,L51546,L,5.71042701737487,309.9,0.31621459575208416,51.4,183.0,False,False,False,False,False,False,1.1562950227787065
4903,L52082,L,5.715711045521475,312.3,0.3162145957660259,29.3,226.0,False,False,False,False,False,False,-1.0782689656837692
1166,L48345,L,5.694068782468562,308.1,0.31621459575923283,34.6,208.0,False,False,False,False,False,False,-0.5423780544235373
4434,H33847,H,5.711750644305378,310.2,0.31621459575573396,44.9,127.0,False,False,False,False,False,False,0.4990703202897431
8756,M23615,M,5.6950780340260545,308.7,0.3162145957644558,31.9,161.0,False,False,False,False,False,False,-0.815379084688184
7502,L54681,L,5.704448919199361,311.7,0.3162145957670541,30.8,191.0,False,False,False,False,False,False,-0.9266017266478545
6490,M21349,M,5.706113089994483,309.8,0.3162145957594194,38.8,173.0,False,False,False,False,False,False,-0.11770978512297668
4992,M19851,M,5.716698699922747,313.0,0.31621459575847066,41.0,11.0,False,False,False,False,False,False,0.10473549879636511
7009,L54188,L,5.705447753975262,310.6,0.31621459575036914,49.6,108.0,False,False,False,False,False,False,0.9742943359356092
2418,L49597,L,5.700109069289892,308.3,0.31621459576416394,36.6,7.0,False,False,False,False,False,False,-0.34015506904231774
6255,L53434,L,5.703811107004786,310.5,0.31621459575369937,47.0,202.0,False,False,False,False,False,False,0.7114044549400237
2172,L49351,L,5.702114417555504,310.0115802171291,0.31621459576015026,44.6,13.0,False,False,False,False,False,False,0.4687368724825604
3923,M18782,M,5.703811107004786,311.4,0.31621459577127276,29.5,151.0,False,False,False,False,False,False,-1.0580466671456472
9390,L56569,L,5.6957503029589365,308.0,0.31621459573876454,57.4,139.0,False,False,False,False,False,False,1.7629639789223652
3761,L50940,L,5.703811107004786,310.9,0.3162145957511538,46.8,166.0,True,False,True,False,False,False,0.6911821564019015
7525,L54704,L,5.704448919199361,311.5,0.3162145957670125,31.1,31.0,False,False,False,False,False,False,-0.8962682788406715
9884,H39297,H,5.699439725222064,309.6,0.3162145957676255,34.3,136.0,False,False,False,False,False,False,-0.5727115022307206
1933,M16792,M,5.697429000684026,308.0,0.3162145957688587,29.3,108.0,False,False,False,False,False,False,-1.0782689656837692
5060,L52239,L,5.716698699922747,310.0115802171291,0.31621459575454774,47.9,108.0,False,False,False,False,False,False,0.8024047983615724
8629,L55808,L,5.695414224985685,308.4,0.3162145957709572,31.0,45.0,False,False,False,False,False,False,-0.9063794281097326
8965,M23824,M,5.703811107004786,307.9,0.3162145957572097,44.9,85.0,False,False,False,False,False,False,0.4990703202897431
9452,H38865,H,5.697093486505405,308.7,0.31621459576209443,39.6,99.0,False,False,False,False,False,False,-0.036820590970488426
2689,L49868,L,5.703449085754963,309.4,0.3162145957460021,53.9,33.0,False,False,False,False,False,False,1.409073754505231
4136,M18995,M,5.709433146165015,310.3,0.316214595772176,26.7,33.0,False,False,False,False,False,False,-1.3411588466793547
3180,L50359,L,5.704115752446321,309.3,0.3162145957638674,36.8,189.0,False,False,False,False,False,False,-0.3199327705041962
9873,L57052,L,5.700109069289892,309.9,0.3162145957508077,52.1,108.0,False,False,False,False,False,False,1.2270730676621338
2347,L49526,L,5.7011122461003225,308.4,0.31621459575322486,47.7,108.0,False,False,False,False,False,False,0.7821824998234509
8581,L55760,L,5.695414224985685,310.0115802171291,0.3162145957666759,30.6,146.0,False,False,False,False,False,False,-0.9468240251859763
3423,L50602,L,5.70877001616724,310.4,0.31621459576659067,34.1,151.0,False,False,False,False,False,False,-0.5929338007688422
5219,L52398,L,5.716369590161673,312.9,0.3162145957647905,37.2,203.0,False,False,False,False,False,False,-0.27948817342795174
436,L47615,L,5.6950780340260545,308.3,0.3162145957596044,41.2,43.0,False,False,False,False,False,False,0.12495779733448735
8753,M23612,M,5.6950780340260545,308.5,0.31621459575781546,55.9,153.0,False,False,False,False,False,False,1.6112967398864506
6265,L53444,L,5.706777983635999,310.4,0.31621459576236544,39.1,17.0,False,False,False,False,False,False,-0.0873763373157933
398,M15257,M,5.703811107004786,308.3,0.31621459577179234,28.9,166.0,False,False,False,False,False,False,-1.1187135627600133
2742,L49921,L,5.702448251643064,309.0,0.3162145957512396,51.9,162.0,False,False,False,False,False,False,1.2068507691240113
3846,L51025,L,5.711419901785413,311.0,0.31621459576488503,32.7,171.0,False,False,False,False,False,False,-0.7344898905356957
3231,L50410,L,5.705780477318874,309.4,0.31621459576315686,36.0,98.0,False,False,False,False,False,False,-0.40082196465668374
2024,L49203,L,5.699439725222064,308.5,0.3162145957563774,54.2,62.0,False,False,False,False,False,False,1.4394072023124143
3260,M18119,M,5.707774495925738,310.0,0.31621459576641886,31.6,173.0,False,False,False,False,False,False,-0.8457125324953666
8909,L56088,L,5.694405312843604,308.5,0.31621459576108774,44.3,163.0,False,False,False,False,False,False,0.4384034246753771
6275,M21134,M,5.707774495925738,310.7,0.3162145957624728,32.9,40.0,False,False,False,False,False,False,-0.7142675919975742
1631,L48810,L,5.696757859719236,307.9,0.31621459575401106,44.5,85.0,False,False,False,False,False,False,0.4586257232134993
4617,L51796,L,5.714062784063757,310.0115802171291,0.3162145957733392,24.5,159.0,False,False,False,False,False,False,-1.563604130598696
6258,L53437,L,5.707442435487688,310.7,0.31621459575106764,49.1,0.0,False,False,False,False,False,False,0.9237385895903044
9824,M24683,M,5.698769932832657,309.3,0.31621459575929517,43.7,189.0,False,False,False,False,False,False,0.3777365290610118
2079,M16938,M,5.701780471985528,310.0115802171291,0.3162145957690792,28.4,201.0,False,False,False,False,False,False,-1.1692693091053181
7412,L54591,L,5.703782474656201,310.0115802171291,0.3162145957549991,47.8,179.0,False,False,False,False,False,False,0.7922936490925112
9141,L56320,L,5.695414224985685,308.5,0.3162145957508077,39.9,110.0,False,False,False,False,False,False,-0.006487143163305785
7467,H36880,H,5.7047819749892845,311.6,0.3162145957725763,23.6,97.0,False,False,False,False,False,False,-1.6546044740202448
9191,M24050,M,5.703811107004786,309.0,0.316214595756022,38.5,34.0,False,False,False,False,False,False,-0.1480432329301593
6297,L53476,L,5.707110264748875,310.5,0.3162145957552956,39.4,98.0,False,False,False,False,False,False,-0.05704288950861067
9596,H39009,H,5.700443573390687,310.1,0.31621459575551575,50.0,45.0,False,False,False,False,False,False,1.014738933011853
6087,L53266,L,5.706777983635999,310.8,0.31621459575891836,37.0,5.0,False,False,False,False,False,False,-0.299710471966074
5841,M20700,M,5.708106446136256,311.1,0.31621459576440747,30.9,31.0,False,False,False,False,False,False,-0.9164905773787937
7743,M22602,M,5.705447753975262,311.9,0.31621459574610383,57.9,155.0,False,False,False,False,False,False,1.81351972526767
7214,M22073,M,5.703115585668497,309.8,0.31621459575514776,45.2,106.0,False,False,False,False,False,False,0.5294037680969265
7680,L54859,L,5.706113089994483,311.7,0.316214595766845,32.4,213.0,False,False,False,False,False,False,-0.7648233383428791
99,L47278,L,5.700109069289892,308.8,0.3162145957617088,32.7,53.0,False,False,False,False,False,False,-0.7344898905356957
9910,L57089,L,5.699439725222064,309.1,0.31621459576562366,32.7,2.0,False,False,False,False,False,False,-0.7344898905356957
7179,L54358,L,5.704448919199361,310.2,0.3162145957653043,31.5,23.0,False,False,False,False,False,False,-0.8558236817644277
3626,M18485,M,5.710758088392627,311.4,0.316214595757948,43.4,33.0,False,False,False,False,False,False,0.3474030812538284
2729,L49908,L,5.702781974322617,309.3,0.3162145957719413,25.5,129.0,False,False,False,False,False,False,-1.4624926379080863
1471,L48650,L,5.698769932832657,309.7,0.3162145957558784,42.6,120.0,False,False,False,False,False,False,0.2665138871013409
1382,M16241,M,5.699774453258662,310.2,0.31621459576450395,35.7,116.0,False,False,False,False,False,False,-0.4311554124638664
1480,L48659,L,5.697764402330638,309.3,0.3162145957491972,43.8,108.0,False,False,False,False,False,False,0.38784767833007217
5499,M20358,M,5.713402718033191,312.5,0.31621459577513794,21.2,23.0,False,False,False,False,False,False,-1.8972720564777084
3187,M18046,M,5.704448919199361,309.4,0.3162145957572097,48.8,205.0,False,False,False,False,False,False,0.893405141783121
7223,M22082,M,5.703115585668497,309.7,0.31621459574579763,61.7,134.0,False,False,False,False,False,False,2.1977433974919878
8459,L55638,L,5.699439725222064,309.9,0.3162145957711474,26.8,40.0,False,False,False,False,False,False,-1.3310476974102936
1093,M15952,M,5.693395381769714,307.6,0.3162145957688216,32.0,10.0,False,False,False,False,False,False,-0.8052679354191228
8655,M23514,M,5.6950780340260545,308.4,0.3162145957561648,46.8,116.0,False,False,False,False,False,False,0.6911821564019015
4786,H34199,H,5.716698699922747,310.0115802171291,0.316214595753145,50.0,129.0,False,False,False,False,False,False,1.014738933011853
6956,L54135,L,5.706113089994483,311.2,0.31621459575298444,47.9,80.0,False,False,False,False,False,False,0.8024047983615724
8780,M23639,M,5.695414224985685,308.6,0.3162145957486403,51.5,21.0,False,False,False,False,False,False,1.1664061720477676
2966,M17825,M,5.706113089994483,309.5,0.31621459577357425,24.9,66.0,False,False,False,False,False,False,-1.5231595335224524
9540,L56719,L,5.701780471985528,310.8,0.31621459575492444,47.7,109.0,False,False,False,False,False,False,0.7821824998234509
1747,L48926,L,5.698434868329605,308.0,0.31621459576154126,41.1,162.0,False,False,False,False,False,False,0.11484664806542623
182,H29595,H,5.697764402330638,308.3,0.31621459577320654,24.2,49.0,False,False,False,False,False,False,-1.5939375784058791
9293,L56472,L,5.703811107004786,309.0,0.31621459576717825,34.1,91.0,False,False,False,False,False,False,-0.5929338007688422
5448,L52627,L,5.703811107004786,312.8,0.31621459575781546,44.1,109.0,False,False,False,False,False,False,0.41818112613725555
7461,L54640,L,5.703782474656201,311.5,0.31621459575644784,41.6,81.0,False,False,False,False,False,False,0.16540239441073112
2156,L49335,L,5.701446414858653,308.8,0.3162145957478816,47.7,199.0,False,False,False,False,False,False,0.7821824998234509
1234,M16093,M,5.694405312843604,308.5,0.3162145957500135,55.6,163.0,False,False,False,False,False,False,1.5809632920792678
8246,M23105,M,5.700443573390687,310.3,0.3162145957440067,68.6,111.0,True,False,False,True,False,False,2.895412697057194
8908,M23767,M,5.694405312843604,308.6,0.31621459575338395,43.7,160.0,False,False,False,False,False,False,0.3777365290610118
7441,L54620,L,5.703782474656201,311.4,0.31621459576766553,29.6,108.0,False,False,False,False,False,False,-1.0479355178765861
4197,M19056,M,5.7120812774708964,311.0,0.3162145957635154,35.6,190.0,False,False,False,False,False,False,-0.4412665617329275
7861,L55040,L,5.705447753975262,312.0,0.31621459575424243,44.6,23.0,False,False,False,False,False,False,0.4687368724825604
450,L47629,L,5.6957503029589365,308.7,0.31621459576628885,37.9,79.0,False,False,False,False,False,False,-0.20871012854452534
1191,L48370,L,5.694405312843604,308.4,0.3162145957574809,42.1,41.0,False,False,False,False,False,False,0.215958140756036
8872,M23731,M,5.696757859719236,309.1,0.31621459576326,39.2,108.0,False,False,False,False,False,False,-0.07726518804673219
8153,L55332,L,5.702114417555504,310.7,0.31621459575595035,45.7,106.0,False,False,False,False,False,False,0.5799595144422313
7826,M22685,M,5.703449085754963,311.2,0.31621459576431044,35.5,162.0,False,False,False,False,False,False,-0.45137771100198865
9377,H38790,H,5.69608626802173,310.0115802171291,0.3162145957706667,27.7,96.0,False,False,False,False,False,False,-1.2400473539887449
5884,L53063,L,5.708438286192395,311.1,0.3162145957725481,26.0,135.0,False,False,False,False,False,False,-1.4119368915627815
7618,L54797,L,5.705447753975262,311.4,0.31621459576315686,45.3,58.0,False,False,False,False,False,False,0.5395149173659868
3396,L50575,L,5.708438286192395,310.5,0.31621459576734234,33.3,85.0,False,False,False,False,False,False,-0.6738229949213304
94,L47273,L,5.700777965635902,309.0,0.3162145957567971,43.0,40.0,False,False,False,False,False,False,0.30695848417758465
9102,H38515,H,5.703811107004786,310.0115802171291,0.3162145957675853,31.4,9.0,False,False,False,False,False,False,-0.8659348310334888
9556,H38969,H,5.701780471985528,310.8,0.3162145957646,31.4,149.0,False,False,False,False,False,False,-0.8659348310334888
9710,M24569,M,5.700443573390687,310.0,0.31621459575917027,34.6,91.0,False,False,False,False,False,False,-0.5423780544235373
444,H29857,H,5.6950780340260545,308.5,0.3162145957580798,45.1,63.0,False,False,False,False,False,False,0.5192926188278653
3694,L50873,L,5.710758088392627,311.3,0.316214595761259,31.5,202.0,False,False,False,False,False,False,-0.8558236817644277
2887,H32300,H,5.705447753975262,309.5,0.316214595766845,34.2,62.0,False,False,False,False,False,False,-0.5828226514997811
5272,L52451,L,5.715711045521475,313.0,0.31621459576198496,39.7,115.0,False,False,False,False,False,False,-0.02670944170142731
8224,L55403,L,5.700777965635902,310.5,0.31621459574670757,54.9,58.0,False,False,False,False,False,False,1.5101852471958408
9464,M24323,M,5.698769932832657,309.3,0.3162145957629489,36.8,133.0,False,False,False,False,False,False,-0.3199327705041962
4110,M18969,M,5.710095836712793,310.6,0.31621459575847066,47.8,179.0,False,False,False,False,False,False,0.7922936490925112
6681,L53860,L,5.70877001616724,310.8,0.31621459575439553,49.7,5.0,False,False,False,False,False,False,0.9844054852046704
2303,L49482,L,5.7011122461003225,308.5,0.3162145957609151,39.8,141.0,False,False,False,False,False,False,-0.016598292432366907
4007,L51186,L,5.710758088392627,311.2,0.3162145957595429,45.0,162.0,False,False,False,False,False,False,0.5091814695588042
2507,M17366,M,5.7011122461003225,309.1,0.3162145957602101,34.7,6.0,False,False,False,False,False,False,-0.5322669051544762
2205,M17064,M,5.702781974322617,309.1,0.31621459574892,46.1,102.0,False,False,False,False,False,False,0.6204041115184751
6202,M21061,M,5.703811107004786,310.9,0.31621459576062416,44.5,66.0,False,False,False,False,False,False,0.4586257232134993
4350,L51529,L,5.710095836712793,309.7,0.3162145957650726,31.4,133.0,False,False,False,False,False,False,-0.8659348310334888
8912,L56091,L,5.694068782468562,308.3,0.31621459577176236,23.8,169.0,False,False,False,False,False,False,-1.6343821754821228
1660,L48839,L,5.697429000684026,308.0,0.3162145957692605,31.0,164.0,False,False,False,False,False,False,-0.9063794281097326
740,L47919,L,5.693395381769714,308.4,0.3162145957522501,41.8,184.0,False,False,False,False,False,False,0.18562469294885264
242,L47421,L,5.697093486505405,308.1,0.31621459577188193,24.3,200.0,False,False,False,False,False,False,-1.583826429136818
9890,H39303,H,5.699774453258662,309.6,0.3162145957609728,40.2,152.0,False,False,False,False,False,False,0.02384630464387758
5939,L53118,L,5.703811107004786,310.0115802171291,0.31621459576943955,33.1,108.0,False,False,False,False,False,False,-0.694045293459452
9052,L56231,L,5.6950780340260545,310.0115802171291,0.31621459577309935,24.6,79.0,False,False,False,False,False,False,-1.553492981329635
3623,L50802,L,5.703811107004786,311.3,0.3162145957605655,39.9,25.0,False,False,False,False,False,False,-0.006487143163305785
1722,L48901,L,5.697764402330638,307.7,0.31621459576893257,32.4,91.0,False,False,False,False,False,False,-0.7648233383428791
8233,L55412,L,5.700777965635902,310.6,0.3162145957464071,49.7,78.0,False,False,False,False,False,False,0.9844054852046704
1281,H30694,H,5.698099691520703,310.0115802171291,0.316214595761259,37.1,84.0,False,False,False,False,False,False,-0.28959932269701283
2404,H31817,H,5.7011122461003225,308.7,0.31621459575665806,51.4,173.0,False,False,False,False,False,False,1.1562950227787065
8237,L55416,L,5.7011122461003225,310.6,0.31621459575990934,41.1,88.0,False,False,False,False,False,False,0.11484664806542623
2504,L49683,L,5.7011122461003225,309.0,0.31621459575369937,47.2,108.0,False,False,False,False,False,False,0.731626753478146
8073,H37486,H,5.703811107004786,312.0,0.31621459575098126,43.2,108.0,False,False,False,False,False,False,0.3271807827157069
7322,L54501,L,5.703115585668497,310.2,0.31621459577531535,23.5,166.0,False,False,False,False,False,False,-1.664715623289306
8524,H37937,H,5.698099691520703,309.3,0.3162145957617088,41.7,5.0,False,False,False,False,False,False,0.17551354367979224
721,L47900,L,5.6950780340260545,308.9,0.3162145957727993,23.8,131.0,False,False,False,False,False,False,-1.6343821754821228
7756,M22615,M,5.705114919889979,311.8,0.316214595749834,47.6,188.0,False,False,False,False,False,False,0.7720713505543897
3033,M17892,M,5.705780477318874,309.8,0.31621459575658817,42.9,12.0,False,False,False,False,False,False,0.2968473349085235
7699,L54878,L,5.705780477318874,311.5,0.31621459575454774,38.6,31.0,False,False,False,False,False,False,-0.1379320836610982
8738,L55917,L,5.703811107004786,310.0115802171291,0.31621459576315686,36.7,114.0,False,False,False,False,False,False,-0.3300439197732566
6401,L53580,L,5.704115752446321,309.7,0.31621459576535027,35.8,160.0,False,False,False,False,False,False,-0.421044263194806
2398,L49577,L,5.703811107004786,308.6,0.3162145957644558,38.8,156.0,False,False,False,False,False,False,-0.11770978512297668
2563,L49742,L,5.701446414858653,309.1,0.31621459576289657,39.1,108.0,False,False,False,False,False,False,-0.0873763373157933
824,M15683,M,5.692384429703832,307.5,0.31621459575891836,39.9,153.0,False,False,False,False,False,False,-0.006487143163305785
5693,M20552,M,5.711750644305378,311.9,0.3162145957450719,55.7,102.0,False,False,False,False,False,False,1.591074441348329
8602,H38015,H,5.703811107004786,308.2,0.3162145957495628,46.9,199.0,False,False,False,False,False,False,0.7012933056709626
7704,H37117,H,5.706113089994483,311.7,0.316214595774227,23.6,47.0,False,False,False,False,False,False,-1.6546044740202448
2028,L49207,L,5.699439725222064,308.4,0.31621459577105265,25.8,108.0,False,False,False,False,False,False,-1.4321591901009034
5714,L52893,L,5.711089049838639,310.0115802171291,0.3162145957651192,38.0,156.0,False,False,False,False,False,False,-0.19859897927546422
5531,M20390,M,5.711419901785413,311.8,0.3162145957491972,50.1,104.0,False,False,False,False,False,False,1.0248500822809141
3539,L50718,L,5.71042701737487,311.1,0.316214595766845,36.0,23.0,False,False,False,False,False,False,-0.40082196465668374
8377,L55556,L,5.703811107004786,309.8,0.3162145957472021,49.3,42.0,False,False,False,False,False,False,0.9439608881284259
7217,M22076,M,5.703782474656201,309.9,0.31621459576750477,28.1,114.0,False,False,False,False,False,False,-1.1996027569125007
7431,M22290,M,5.703782474656201,311.4,0.31621459575174937,46.1,7.0,False,False,False,False,False,False,0.6204041115184751
7873,L55052,L,5.705780477318874,312.3,0.31621459576187494,37.2,54.0,False,False,False,False,False,False,-0.27948817342795174
751,L47930,L,5.692721527296776,308.0,0.3162145957620398,36.8,210.0,False,False,False,False,False,False,-0.3199327705041962
8420,L55599,L,5.700443573390687,310.3,0.3162145957554426,39.9,157.0,False,False,False,False,False,False,-0.006487143163305785
6666,L53845,L,5.708106446136256,310.4,0.3162145957560935,41.5,197.0,False,False,False,False,False,False,0.15529124514167
489,L47668,L,5.6950780340260545,309.2,0.3162145957645521,42.8,186.0,False,False,False,False,False,False,0.2867361856394624
1122,L48301,L,5.692384429703832,307.6,0.31621459575741334,40.2,96.0,False,False,False,False,False,False,0.02384630464387758
8828,L56007,L,5.694405312843604,308.7,0.31621459575768224,49.9,146.0,False,False,False,False,False,False,1.004627783742792
6165,H35578,H,5.706777983635999,310.0115802171291,0.3162145957677055,30.7,200.0,False,False,False,False,False,False,-0.9367128759169155
1643,H31056,H,5.703811107004786,307.8,0.3162145957647431,35.4,114.0,False,False,False,False,False,False,-0.46148886027104974
4629,M19488,M,5.713732805509369,311.1,0.31621459576516564,36.7,191.0,False,False,False,False,False,False,-0.3300439197732566
1793,M16652,M,5.697429000684026,307.7,0.31621459575644784,48.0,73.0,False,False,False,False,False,False,0.8125159476306335
2046,M16905,M,5.701446414858653,309.1,0.31621459576947514,31.3,120.0,False,False,False,False,False,False,-0.8760459803025495
6890,H36303,H,5.706777983635999,311.4,0.31621459575200084,42.7,121.0,False,False,False,False,False,False,0.276625036370402
6469,L53648,L,5.705447753975262,309.8,0.3162145957604477,42.5,117.0,False,False,False,False,False,False,0.25640273783227974
1726,M16585,M,5.698099691520703,307.8,0.316214595752415,50.4,101.0,False,False,False,False,False,False,1.0551835300880967
7736,L54915,L,5.705780477318874,312.0,0.3162145957535421,55.1,136.0,False,False,False,False,False,False,1.530407545733963
9385,M24244,M,5.6957503029589365,308.1,0.3162145957513252,57.4,122.0,False,False,False,False,False,False,1.7629639789223652
7097,L54276,L,5.705780477318874,310.2,0.31621459575935734,47.8,21.0,False,False,False,False,False,False,0.7922936490925112
710,M15569,M,5.6957503029589365,308.8,0.31621459574938054,49.7,104.0,False,False,False,False,False,False,0.9844054852046704
851,L48030,L,5.691372454579519,307.3,0.31621459576371735,31.4,5.0,False,False,False,False,False,False,-0.8659348310334888
4194,L51373,L,5.711750644305378,311.1,0.3162145957668029,34.2,184.0,False,False,False,False,False,False,-0.5828226514997811
